Year,Sex,Name,Count
2008,G,Zayna,3
2008,G,Zenab,3
2008,G,Ziva,3
2008,G,Aatikah,2
2008,G,Abrar,2
2008,G,Adelaide,2
2008,G,Adriana,2
2008,G,Adrianne,2
2008,G,Aeva,2
2008,G,Afia,2
2008,G,Agata,2
2008,G,Aiesha,2
2008,G,Aileigh,2
2008,G,Aili,2
2008,G,Aimee-Louise,2
2008,G,Aimi,2
2008,G,Ainslie,2
2008,G,Aislinn,2
2008,G,Aizah,2
2008,G,Alaa,2
2008,G,Alanah,2
2008,G,Alanis,2
2008,G,Alaya,2
2008,G,Alayna,2
2008,G,Aleeya,2
2008,G,Aleshia,2
2008,G,Alessandra,2
2008,G,Alexi,2
2008,G,Ali,2
2008,G,Alia,2
2008,G,Alissa,2
2008,G,Aliya,2
2008,G,Aliza,2
2008,G,Alizah,2
2008,G,Alli,2
2008,G,Alyshea,2
2008,G,Amalie,2
2008,G,Amandeep,2
2008,G,Amaya,2
2008,G,Ameera,2
2008,G,Ami-Leigh,2
2008,G,Amilee,2
2008,G,Amirah,2
2008,G,Ammara,2
2008,G,Amrit,2
2008,G,Amy-Jean,2
2008,G,Analise,2
2008,G,Anam,2
2008,G,Anastasija,2
2008,G,Andi,2
2008,G,Angharad,2
2008,G,Ann,2
2008,G,Anniyah,2
2008,G,Antara,2
2008,G,Anwen,2
2008,G,Ariel,2
2008,G,Arisha,2
2008,G,Aroosh,2
2008,G,Asmaa,2
2008,G,Athena,2
2008,G,Aukse,2
2008,G,Aurelia,2
2008,G,Aurora,2
2008,G,Ava-Belle,2
2008,G,Ava-Mae,2
2008,G,Ayah,2
2008,G,Ayana,2
2008,G,Ayisha,2
2008,G,Ayleigh,2
2008,G,Ayshia,2
2008,G,Azaria,2
2008,G,Bailee,2
2008,G,Barbara,2
2008,G,Bea,2
2008,G,Beatrix,2
2008,G,Beaux,2
2008,G,Bernadette,2
2008,G,Bethani,2
2008,G,Betsy,2
2008,G,Bing,2
2008,G,Bo,2
2008,G,Bobbi,2
2008,G,Bracken,2
2008,G,Briony,2
2008,G,Bronte,2
2008,G,Brook,2
2008,G,Caela,2
2008,G,Cailynn,2
2008,G,Caira,2
2008,G,Caitidh,2
2008,G,Caitlynn,2
2008,G,Cali,2
2008,G,Calleigh,2
2008,G,Camille,2
2008,G,Carah,2
2008,G,Carlina,2
2008,G,Carolyn,2
2008,G,Carra,2
2008,G,Carrie-Anne,2
2008,G,Casie,2
2008,G,Cassey,2
2008,G,Cate,2
2008,G,Celeste,2
2008,G,Celia,2
2008,G,Charmaine,2
2008,G,Chelsie,2
2008,G,Cheri,2
2008,G,Cheyenne,2
2008,G,Chloe-Louise,2
2008,G,Christa,2
2008,G,Cianna,2
2008,G,Ciara-Leigh,2
2008,G,Cicely,2
2008,G,Clementina,2
2008,G,Coco,2
2008,G,Colette,2
2008,G,Colina,2
2008,G,Corrin,2
2008,G,Courtney-Leigh,2
2008,G,Csenge,2
2008,G,Dania,2
2008,G,Darby,2
2008,G,Daria,2
2008,G,Dasha,2
2008,G,Deanna,2
2008,G,Dearbhla,2
2008,G,Debbie,2
2008,G,Dee,2
2008,G,Deena,2
2008,G,Delta,2
2008,G,Demi-Lea,2
2008,G,Demilee,2
2008,G,Demileigh,2
2008,G,Demmi,2
2008,G,Denni,2
2008,G,Denver,2
2008,G,Deri,2
2008,G,Derri,2
2008,G,Derry,2
2008,G,Dion,2
2008,G,Diya,2
2008,G,Doris,2
2008,G,Dua,2
2008,G,Dylan,2
2008,G,Eadie,2
2008,G,Eboni,2
2008,G,Edyn,2
2008,G,Eibhlin,2
2008,G,Eilean,2
2008,G,Eimear,2
2008,G,Elana,2
2008,G,Eleonora,2
2008,G,Elif,2
2008,G,Elina,2
2008,G,Elinor,2
2008,G,Ella-Louise,2
2008,G,Ellah,2
2008,G,Ellena,2
2008,G,Elli,2
2008,G,Elliana,2
2008,G,Ellie-Mae,2
2008,G,Ellie-May,2
2008,G,Ellii,2
2008,G,Ellise,2
2008,G,Ellyse,2
2008,G,Elouise,2
2008,G,Ema,2
2008,G,Emaan,2
2008,G,Eman,2
2008,G,Emeline,2
2008,G,Emili,2
2008,G,Emillie,2
2008,G,Emily-Jane,2
2008,G,Emily-Rose,2
2008,G,Emma-Louise,2
2008,G,Emmeline,2
2008,G,Ena,2
2008,G,Ericka,2
2008,G,Eshal,2
2008,G,Esmee,2
2008,G,Eva-Marie,2
2008,G,Eva-May,2
2008,G,Fatimah,2
2008,G,Favour,2
2008,G,Fay,2
2008,G,Fei,2
2008,G,Fiza,2
2008,G,Frances,2
2008,G,Freja,2
2008,G,Frida,2
2008,G,Georgiana,2
2008,G,Geraldine,2
2008,G,Giulia,2
2008,G,Gracey,2
2008,G,Gracie-Jo,2
2008,G,Grier,2
2008,G,Haadiyah,2
2008,G,Hadiyah,2
2008,G,Haleema,2
2008,G,Haley,2
2008,G,Hali,2
2008,G,Hamna,2
2008,G,Harleigh,2
2008,G,Harli,2
2008,G,Harper,2
2008,G,Harriette,2
2008,G,Hawa,2
2008,G,Haydyn,2
2008,G,Helayna,2
2008,G,Iga,2
2008,G,Ilona,2
2008,G,Inara,2
2008,G,Indi,2
2008,G,Irene,2
2008,G,Isobelle,2
2008,G,Iva,2
2008,G,Izabela,2
2008,G,Jaden,2
2008,G,Jaia,2
2008,G,Jaidyn,2
2008,G,Jaime-Leigh,2
2008,G,Jaimee,2
2008,G,Jaimie,2
2008,G,Jamila,2
2008,G,Jasmyn,2
2008,G,Jayme,2
2008,G,Jayne,2
2008,G,Jean,2
2008,G,Jemima,2
2008,G,Jewel,2
2008,G,Jiya,2
2008,G,Jocelynn,2
2008,G,Johanne,2
2008,G,Jolie,2
2008,G,Judy,2
2008,G,Julianna,2
2008,G,June,2
2008,G,Justine,2
2008,G,Kacey-Leigh,2
2008,G,Kacy,2
2008,G,Kadey,2
2008,G,Kadie-Leigh,2
2008,G,Kaelin,2
2008,G,Kamila,2
2008,G,Kareena,2
2008,G,Karli,2
2008,G,Karmen,2
2008,G,Kassey,2
2008,G,Katarina,2
2008,G,Katelynn,2
2008,G,Katia,2
2008,G,Katie-Ann,2
2008,G,Katie-Lee,2
2008,G,Katja,2
2008,G,Kaydence,2
2008,G,Kaydi,2
2008,G,Kaydin,2
2008,G,Kayla-Jayne,2
2008,G,Kayla-Louise,2
2008,G,Kaylay,2
2008,G,Kaylie,2
2008,G,Kaytie,2
2008,G,Keera,2
2008,G,Keeva,2
2008,G,Keiara,2
2008,G,Kelci,2
2008,G,Keleigh,2
2008,G,Kelis,2
2008,G,Kelly-Marie,2
2008,G,Kelsea,2
2008,G,Kenadie,2
2008,G,Kendal,2
2008,G,Kendo,2
2008,G,Kenya,2
2008,G,Kera,2
2008,G,Kerrie,2
2008,G,Kerrin,2
2008,G,Khadija,2
2008,G,Khara,2
2008,G,Kia,2
2008,G,Kierra,2
2008,G,Kiesha,2
2008,G,Kinga,2
2008,G,Kiran,2
2008,G,Kirstyn,2
2008,G,Kodi,2
2008,G,Kody,2
2008,G,Lacy,2
2008,G,Laibah,2
2008,G,Lainie,2
2008,G,Lamya,2
2008,G,Lavinia,2
2008,G,Layna,2
2008,G,Lee,2
2008,G,Leela,2
2008,G,Leilah,2
2008,G,Lexis,2
2008,G,Leya,2
2008,G,Liah,2
2008,G,Lianna,2
2008,G,Libbie,2
2008,G,Lilah,2
2008,G,Lilith,2
2008,G,Lilly-Ann,2
2008,G,Lillyanne,2
2008,G,Lily-Anne,2
2008,G,Lily-Mae,2
2008,G,Lily-Rose,2
2008,G,Lilyanne,2
2008,G,Lindsey,2
2008,G,Livvy,2
2008,G,Lolah,2
2008,G,Loren,2
2008,G,Lorin,2
2008,G,Lotte,2
2008,G,Lowri,2
2008,G,Lucja,2
2008,G,Lulu,2
2008,G,Lyndsey,2
2008,G,Lynn,2
2008,G,Lynne,2
2008,G,Maaria,2
2008,G,Maariyah,2
2008,G,Mabel,2
2008,G,Maci,2
2008,G,Madyson,2
2008,G,Maegan,2
2008,G,Mahnoor,2
2008,G,Mai,2
2008,G,Maisey,2
2008,G,Makaila,2
2008,G,Malaika,2
2008,G,Malika,2
2008,G,Malwina,2
2008,G,Mandy,2
2008,G,Mari,2
2008,G,Marika,2
2008,G,Mary-Jane,2
2008,G,Meagan,2
2008,G,Meng,2
2008,G,Mika,2
2008,G,Mikkayla,2
2008,G,Milli,2
2008,G,Millicent,2
2008,G,Min,2
2008,G,Mira,2
2008,G,Miren,2
2008,G,Misbah,2
2008,G,Montana,2
2008,G,Morena,2
2008,G,Muskaan,2
2008,G,Myley,2
2008,G,Myrren,2
2008,G,Naimh,2
2008,G,Natalya,2
2008,G,Neha,2
2008,G,Nell,2
2008,G,Nelly,2
2008,G,Niaomi,2
2008,G,Nika,2
2008,G,Nikkita,2
2008,G,Niomi,2
2008,G,Nola,2
2008,G,Nour,2
2008,G,Nur,2
2008,G,Ola,2
2008,G,Oluwatamilore,2
2008,G,Oriana,2
2008,G,Paisley,2
2008,G,Paula,2
2008,G,Peighton,2
2008,G,Penelope,2
2008,G,Perla,2
2008,G,Persephone,2
2008,G,Praise,2
2008,G,Qing,2
2008,G,Rabia,2
2008,G,Rashida,2
2008,G,Rayne,2
2008,G,Rayyan,2
2008,G,Reah,2
2008,G,Reanna,2
2008,G,Reanne,2
2008,G,Rhya,2
2008,G,Rhyan,2
2008,G,Rhyanna,2
2008,G,Rianna,2
2008,G,Rio,2
2008,G,Riya,2
2008,G,Roma,2
2008,G,Roshini,2
2008,G,Roslin,2
2008,G,Rosslyn,2
2008,G,Rubi,2
2008,G,Rubyann,2
2008,G,Ruya,2
2008,G,Ryley,2
2008,G,Sabaa,2
2008,G,Sabrina,2
2008,G,Safia,2
2008,G,Sahra,2
2008,G,Sakina,2
2008,G,Sam,2
2008,G,Samaya,2
2008,G,Samia,2
2008,G,Sammie,2
2008,G,Sandie,2
2008,G,Saniya,2
2008,G,Sanna,2
2008,G,Sarah-Louise,2
2008,G,Sarahjane,2
2008,G,Savanah,2
2008,G,Scarlet,2
2008,G,Selena,2
2008,G,Shae,2
2008,G,Shanna,2
2008,G,Shaye,2
2008,G,Shayla,2
2008,G,Shaylyn,2
2008,G,Shreya,2
2008,G,Shu,2
2008,G,Simona,2
2008,G,Simone,2
2008,G,Simran,2
2008,G,Sine,2
2008,G,Sioned,2
2008,G,Skyla,2
2008,G,Skylar,2
2008,G,Sofie,2
2008,G,Sonia,2
2008,G,Sonya,2
2008,G,Sophi,2
2008,G,Sophia-Rose,2
2008,G,Sophie-Lee,2
2008,G,Suilven,2
2008,G,Sum,2
2008,G,Sumaiya,2
2008,G,Suzanna,2
2008,G,Suzannah,2
2008,G,Syeda,2
2008,G,Syesha,2
2008,G,Symone,2
2008,G,Tala,2
2008,G,Talitha,2
2008,G,Tamsin,2
2008,G,Tamson,2
2008,G,Tarn,2
2008,G,Tasmin,2
2008,G,Tatyana,2
2008,G,Tayyibah,2
2008,G,Tehya,2
2008,G,Teigen,2
2008,G,Teri,2
2008,G,Terri,2
2008,G,Theia,2
2008,G,Tiah,2
2008,G,Tiara,2
2008,G,Tiger-Lily,2
2008,G,Tilda,2
2008,G,Tinashe,2
2008,G,Tooba,2
2008,G,Trinity,2
2008,G,Trudy,2
2008,G,Ula,2
2008,G,Urte,2
2008,G,Valerie,2
2008,G,Vanesa,2
2008,G,Viktorija,2
2008,G,Vivien,2
2008,G,Wen,2
2008,G,Xin,2
2008,G,Xue,2
2008,G,Yara,2
2008,G,Zahara,2
2008,G,Zi,2
2008,G,Zosia,2
2008,G,Zoya,2
2008,G,A'jay,1
2008,G,Aadya,1
2008,G,Aaida,1
2008,G,Aaima,1
2008,G,Aaiva,1
2008,G,Aala'a,1
2008,G,Aaleah,1
2008,G,Aaleahia,1
2008,G,Aaliya,1
2008,G,Aaliyah-Marie,1
2008,G,Aalya,1
2008,G,Aamilah,1
2008,G,Aaminah,1
2008,G,Aania,1
2008,G,Aara,1
2008,G,Aarathika,1
2008,G,Aariyana,1
2008,G,Aarshi,1
2008,G,Aarti,1
2008,G,Aayla,1
2008,G,Aaynaan,1
2008,G,Aayona,1
2008,G,Abasiakanano,1
2008,G,Abbeigh,1
2008,G,Abbie-Clair,1
2008,G,Abbie-Leigh,1
2008,G,Abbiegail,1
2008,G,Abbigail,1
2008,G,Abbyann,1
2008,G,Abbymay,1
2008,G,Abea,1
2008,G,Abeeha,1
2008,G,Abeer,1
2008,G,Abeera,1
2008,G,Abey,1
2008,G,Abhia,1
2008,G,Abi-Lee,1
2008,G,Abie,1
2008,G,Abigale,1
2008,G,Abiha,1
2008,G,Abileigh,1
2008,G,Abira,1
2008,G,Abisha,1
2008,G,Abtehal,1
2008,G,Ada-May,1
2008,G,Adaeze,1
2008,G,Adalee,1
2008,G,Adana,1
2008,G,Adda,1
2008,G,Addi,1
2008,G,Addie,1
2008,G,Adedolapo,1
2008,G,Adeerimi,1
2008,G,Adefunke,1
2008,G,Adelene,1
2008,G,Adelin,1
2008,G,Adelina,1
2008,G,Adeline,1
2008,G,Adelynn,1
2008,G,Adesola,1
2008,G,Adiba,1
2008,G,Adila,1
2008,G,Adishti,1
2008,G,Adithi,1
2008,G,Adora,1
2008,G,Adraidah,1
2008,G,Adwoa,1
2008,G,Aegan,1
2008,G,Aeman,1
2008,G,Aerran,1
2008,G,Aeyrn,1
2008,G,Afrah,1
2008,G,Agathe,1
2008,G,Agnesa,1
2008,G,Agnieszka,1
2008,G,Agota,1
2008,G,Ahrra,1
2008,G,Ahva,1
2008,G,Aida,1
2008,G,Aighar,1
2008,G,Aila-Noor,1
2008,G,Ailay,1
2008,G,Aildh,1
2008,G,Aileas,1
2008,G,Ailee,1
2008,G,Aileen,1
2008,G,Ailia,1
2008,G,Ailiegh,1
2008,G,Ailis,1
2008,G,Aillie,1
2008,G,Aillish,1
2008,G,Ailzah,1
2008,G,Aima,1
2008,G,Aimee-Mae,1
2008,G,Aimee-Meeya,1
2008,G,Aimee-Rose,1
2008,G,Aimeelee,1
2008,G,Aimel,1
2008,G,Aimey,1
2008,G,Ainsleigh,1
2008,G,Ainsleigh-Carra,1
2008,G,Aishah,1
2008,G,Aislin,1
2008,G,Aisling,1
2008,G,Aislynne,1
2008,G,Aisma,1
2008,G,Aissatou,1
2008,G,Aitreya,1
2008,G,Aiven,1
2008,G,Aiyla,1
2008,G,Aiza,1
2008,G,Akanksha,1
2008,G,Akasha,1
2008,G,Akhila,1
2008,G,Aksara,1
2008,G,Akshana,1
2008,G,Akshara,1
2008,G,Akshayah,1
2008,G,Al,1
2008,G,Alaia,1
2008,G,Alaiza,1
2008,G,Alana-Jay,1
2008,G,Alana-Marie,1
2008,G,Alanya,1
2008,G,Albina,1
2008,G,Aleema,1
2008,G,Aleezah,1
2008,G,Aleezay,1
2008,G,Aleigh,1
2008,G,Alena,1
2008,G,Alessia,1
2008,G,Alexis-May,1
2008,G,Alexis-Skye,1
2008,G,Alexsandra,1
2008,G,Alexsis,1
2008,G,Alexx,1
2008,G,Alexzia,1
2008,G,Aleya,1
2008,G,Aleyshia,1
2008,G,Alfia,1
2008,G,Alichia,1
2008,G,Alida,1
2008,G,Alieghsha,1
2008,G,Alieshia,1
2008,G,Aliex,1
2008,G,Alimot-Shadiat,1
2008,G,Aliscia,1
2008,G,Alishia,1
2008,G,Alissa-Jane,1
2008,G,Alissia,1
2008,G,Alivia,1
2008,G,Alixus,1
2008,G,Alixx,1
2008,G,Aliyyah,1
2008,G,Alizeh,1
2008,G,Allexis,1
2008,G,Allysha,1
2008,G,Allyson,1
2008,G,Allyssa,1
2008,G,Almina,1
2008,G,Almira,1
2008,G,Alpina,1
2008,G,Alta,1
2008,G,Alycya,1
2008,G,Alyiah,1
2008,G,Alyisha,1
2008,G,Alys,1
2008,G,Alyscia-Rose,1
2008,G,Alysha-May,1
2008,G,Alyshia,1
2008,G,Alysia,1
2008,G,Alysse,1
2008,G,Alyssia,1
2008,G,Alyssya,1
2008,G,Alyvia,1
2008,G,Ama,1
2008,G,Amal,1
2008,G,Amalea,1
2008,G,Amalia,1
2008,G,Amanpreet,1
2008,G,Amara,1
2008,G,Amarachi,1
2008,G,Amarah,1
2008,G,Amaris,1
2008,G,Amarleen,1
2008,G,Ambar,1
2008,G,Amber-Elizabeth,1
2008,G,Amber-Jane,1
2008,G,Amber-May,1
2008,G,Ameenah,1
2008,G,Ameerah,1
2008,G,Amelie-Rose,1
2008,G,Amelle,1
2008,G,Amellia,1
2008,G,Amenah,1
2008,G,Amera,1
2008,G,Amey,1
2008,G,Ameya,1
2008,G,Amie-Lee,1
2008,G,Amie-Leigh,1
2008,G,Amiee-Louise,1
2008,G,Amilia,1
2008,G,Amilie,1
2008,G,Amira,1
2008,G,Amity,1
2008,G,Ammie,1
2008,G,Amneet,1
2008,G,Amora,1
2008,G,Amundsen,1
2008,G,Amy-Grace,1
2008,G,Amy-Jayne,1
2008,G,Amyanne,1
2008,G,Amye,1
2008,G,Amyjo,1
2008,G,Amyleigh,1
2008,G,Anaaya,1
2008,G,Anabell,1
2008,G,Anabella,1
2008,G,Anabelle,1
2008,G,Anah,1
2008,G,Anahita,1
2008,G,Analiese,1
2008,G,Anamika,1
2008,G,Ananda,1
2008,G,Anastasia,1
2008,G,Anastazia,1
2008,G,Anayya,1
2008,G,Andi-Leigh,1
2008,G,Andreea,1
2008,G,Andreia,1
2008,G,Andzela,1
2008,G,Aneesa,1
2008,G,Aneesah,1
2008,G,Angel-Leigh,1
2008,G,Angele,1
2008,G,Angelene,1
2008,G,Angeline,1
2008,G,Ania,1
2008,G,Anika,1
2008,G,Anira,1
2008,G,Anisah,1
2008,G,Aniya,1
2008,G,Anjolaoluwa,1
2008,G,Anmol,1
2008,G,Anna-Gabriella,1
2008,G,Anna-Grace,1
2008,G,Anna-Laetizia,1
2008,G,Anna-Leigh,1
2008,G,Anna-Lucia,1
2008,G,Anna-May,1
2008,G,Annaleisha,1
2008,G,Annalisa,1
2008,G,Annam,1
2008,G,Annamaria,1
2008,G,Annamay,1
2008,G,Annastasia,1
2008,G,Annaya,1
2008,G,Anne-Marie,1
2008,G,Annelise-Scott,1
2008,G,Annesu,1
2008,G,Annette,1
2008,G,Annie-Leigh,1
2008,G,Annmaria,1
2008,G,Annmarie,1
2008,G,Antalia,1
2008,G,Antonella,1
2008,G,Anuoluwapo,1
2008,G,Anuska,1
2008,G,Anya-Lea,1
2008,G,Anya-Lucia,1
2008,G,Anzelika,1
2008,G,Arabel,1
2008,G,Araelia,1
2008,G,Arantxa,1
2008,G,Arash,1
2008,G,Arden,1
2008,G,Areena,1
2008,G,Arelie,1
2008,G,Aria-Leigh,1
2008,G,Ariadne,1
2008,G,Ariane,1
2008,G,Ariba,1
2008,G,Ariella,1
2008,G,Arielle,1
2008,G,Aris,1
2008,G,Arishah,1
2008,G,Arissa,1
2008,G,Armani,1
2008,G,Aroha,1
2008,G,Aroofa,1
2008,G,Aroush,1
2008,G,Arran,1
2008,G,Arrosa,1
2008,G,Aruna,1
2008,G,Arushi,1
2008,G,Arwa,1
2008,G,Arwyn,1
2008,G,Arya-June,1
2008,G,Arya-Leigh,1
2008,G,Aryan,1
2008,G,Aryn,1
2008,G,Asena,1
2008,G,Ashah,1
2008,G,Ashalina,1
2008,G,Ashid-Uyan,1
2008,G,Ashita,1
2008,G,Ashleah,1
2008,G,Ashlin,1
2008,G,Ashlinn,1
2008,G,Ashlynn,1
2008,G,Ashmita,1
2008,G,Ashtyn,1
2008,G,Asiah,1
2008,G,Asma,1
2008,G,Aspen,1
2008,G,Asya,1
2008,G,Ategina,1
2008,G,Atieqa,1
2008,G,Atika,1
2008,G,Atiya,1
2008,G,Atlanta-Jade,1
2008,G,Atoosa,1
2008,G,Atusaye,1
2008,G,Aurelija,1
2008,G,Aurla,1
2008,G,Auryn,1
2008,G,Ava-Celine,1
2008,G,Ava-Jai,1
2008,G,Ava-Jane,1
2008,G,Ava-Lily,1
2008,G,Ava-Louise,1
2008,G,Ava-Raine,1
2008,G,Ava-Rose,1
2008,G,Avah,1
2008,G,Avah-Coralie,1
2008,G,Avalon,1
2008,G,Avani,1
2008,G,Avi,1
2008,G,Avia,1
2008,G,Aviah,1
2008,G,Avleen,1
2008,G,Avneet,1
2008,G,Avni,1
2008,G,Avnit,1
2008,G,Ayalisha,1
2008,G,Ayeesha,1
2008,G,Ayela,1
2008,G,Ayenoor,1
2008,G,Ayla-Jane,1
2008,G,Ayley,1
2008,G,Ayliegh-Jayne,1
2008,G,Aylish,1
2008,G,Aymen,1
2008,G,Ayra,1
2008,G,Aysin,1
2008,G,Ayushi,1
2008,G,Ayusma,1
2008,G,Ayva,1
2008,G,Ayvae,1
2008,G,Azeez,1
2008,G,Azia,1
2008,G,Azra,1
2008,G,Baileigh,1
2008,G,Bakhtawar,1
2008,G,Bana,1
2008,G,Banita,1
2008,G,Baraka,1
2008,G,Barbora,1
2008,G,Batool,1
2008,G,Batoul,1
2008,G,Batrisya,1
2008,G,Batshewa,1
2008,G,Bay,1
2008,G,Bayan,1
2008,G,Baylee,1
2008,G,Bayleigh,1
2008,G,Bayli,1
2008,G,Beata,1
2008,G,Beatriz,1
2008,G,Beccy,1
2008,G,Becki,1
2008,G,Beda,1
2008,G,Bekka,1
2008,G,Belema,1
2008,G,Bellarose,1
2008,G,Benita,1
2008,G,Beracah,1
2008,G,Bevyn,1
2008,G,Bianca,1
2008,G,Bianka,1
2008,G,Bibiane,1
2008,G,Billi-Jo,1
2008,G,Billie-Jean,1
2008,G,Billie-Jo,1
2008,G,Billiegh,1
2008,G,Billieleigh,1
2008,G,Bisma,1
2008,G,Bismah,1
2008,G,Blainie,1
2008,G,Blair,1
2008,G,Blaire,1
2008,G,Blayre,1
2008,G,Blaze,1
2008,G,Blaze-Obry,1
2008,G,Blessing,1
2008,G,Blossom,1
2008,G,Bluebell,1
2008,G,Bobbi-Lee,1
2008,G,Bobbie-Jo,1
2008,G,Bobby,1
2008,G,Bodza,1
2008,G,Bolatito,1
2008,G,Bonna,1
2008,G,Bonni,1
2008,G,Bonnie-Paige,1
2008,G,Bonny,1
2008,G,Borbala,1
2008,G,Bowie,1
2008,G,Braelyn,1
2008,G,Brea,1
2008,G,Breagh,1
2008,G,Breanna,1
2008,G,Breda,1
2008,G,Breez,1
2008,G,Brenda,1
2008,G,Brenna,1
2008,G,Brennan,1
2008,G,Breya,1
2008,G,Bria,1
2008,G,Brianie,1
2008,G,Brianne,1
2008,G,Brie,1
2008,G,Brisa,1
2008,G,Britney-Lee,1
2008,G,Brodi,1
2008,G,Brodii,1
2008,G,Brogen,1
2008,G,Bronach,1
2008,G,Bronia,1
2008,G,Brooke-Leigh,1
2008,G,Brookelin,1
2008,G,Brookelyn,1
2008,G,Brookelynne,1
2008,G,Brooklyn-Leah,1
2008,G,Brooklynn,1
2008,G,Brooklynne,1
2008,G,Bruke,1
2008,G,Bryanie,1
2008,G,Bryelle,1
2008,G,Cacey,1
2008,G,Cadence-Marie,1
2008,G,Cadha,1
2008,G,Cadi,1
2008,G,Cadie,1
2008,G,Cadylee,1
2008,G,Caelen,1
2008,G,Caelin,1
2008,G,Caiden,1
2008,G,Caidy,1
2008,G,Cailagh-Jayne,1
2008,G,Cailah,1
2008,G,Cailey,1
2008,G,Cailie,1
2008,G,Cairistiona,1
2008,G,Cairney,1
2008,G,Caithlyn,1
2008,G,Caitie,1
2008,G,Caitlain,1
2008,G,Caitlan,1
2008,G,Caitlyn-Chi,1
2008,G,Caitrin,1
2008,G,Caitriona,1
2008,G,Caity,1
2008,G,Caley,1
2008,G,Calha,1
2008,G,Calise,1
2008,G,Callaigh,1
2008,G,Calleigh-Anne,1
2008,G,Callia,1
2008,G,Cally,1
2008,G,Cameryn,1
2008,G,Camila,1
2008,G,Candise,1
2008,G,Candy,1
2008,G,Caoilfhionn,1
2008,G,Caoilinn,1
2008,G,Capri,1
2008,G,Caranne,1
2008,G,Cardin-Leigh,1
2008,G,Carine,1
2008,G,Caris,1
2008,G,Cariss,1
2008,G,Carlaina,1
2008,G,Carleigh,1
2008,G,Carli,1
2008,G,Carlin,1
2008,G,Carlotta,1
2008,G,Carly-Leigh,1
2008,G,Carlyn,1
2008,G,Carmel,1
2008,G,Carmella,1
2008,G,Carmen-Elise,1
2008,G,Carmyn,1
2008,G,Carol,1
2008,G,Carragh,1
2008,G,Carys-Rose,1
2008,G,Caryss,1
2008,G,Casey-Anne,1
2008,G,Casey-Lea,1
2008,G,Casey-Lee,1
2008,G,Casey-Leigh,1
2008,G,Cassandra,1
2008,G,Cassia,1
2008,G,Cassica,1
2008,G,Cassy,1
2008,G,Catelin,1
2008,G,Catherine-Alice,1
2008,G,Cathrine,1
2008,G,Cathryn,1
2008,G,Cathy,1
2008,G,Catie,1
2008,G,Catlin,1
2008,G,Catraya,1
2008,G,Cayde,1
2008,G,Cayden,1
2008,G,Caylay,1
2008,G,Cayley,1
2008,G,Caylia,1
2008,G,Caylin,1
2008,G,Caylyn,1
2008,G,Caytlin,1
2008,G,Ceannah,1
2008,G,Cecilie,1
2008,G,Cecily,1
2008,G,Celeina,1
2008,G,Celina,1
2008,G,Celine,1
2008,G,Cello,1
2008,G,Celsey,1
2008,G,Ceriece,1
2008,G,Cerria,1
2008,G,Ceylina,1
2008,G,Chanaid,1
2008,G,Chantel,1
2008,G,Chantell,1
2008,G,Charlee,1
2008,G,Charlene,1
2008,G,Charley-Jay,1
2008,G,Charley-Jo,1
2008,G,Charley-Leigh,1
2008,G,Charlie-Ann,1
2008,G,Charlie-Anne,1
2008,G,Charlie-Jean,1
2008,G,Charlii,1
2008,G,Charline,1
2008,G,Charlize,1
2008,G,Charys,1
2008,G,Chase,1
2008,G,Chaze-Taylor,1
2008,G,Chea,1
2008,G,Chelcie,1
2008,G,Chelse,1
2008,G,Chelsea-Derran,1
2008,G,Chelsea-Jayde,1
2008,G,Chelsea-Nicole,1
2008,G,Chelsi,1
2008,G,Chen,1
2008,G,Cheree,1
2008,G,Cherise,1
2008,G,Cherry,1
2008,G,Cherryl,1
2008,G,Cheryl-Ann,1
2008,G,Cheyanne,1
2008,G,Chiara-Raine,1
2008,G,Chiaraa,1
2008,G,Chiarra,1
2008,G,Chibuzo,1
2008,G,Chidimma,1
2008,G,Chimzi,1
2008,G,Chinemenma,1
2008,G,Chinemerem,1
2008,G,Chinenyenwa,1
2008,G,Chione,1
2008,G,Chisangalo,1
2008,G,Chizitalu,1
2008,G,Chloe-Jane,1
2008,G,Chloe-Mae,1
2008,G,Chloe-Paige,1
2008,G,Chloe-Rose,1
2008,G,Christelle,1
2008,G,Christiana,1
2008,G,Christianah,1
2008,G,Christie-Rose,1
2008,G,Christielee,1
2008,G,Chrystal,1
2008,G,Chrystele,1
2008,G,Chukwuoma,1
2008,G,Chyann,1
2008,G,Chyla,1
2008,G,Ciarra,1
2008,G,Cici,1
2008,G,Cidney,1
2008,G,Cielo,1
2008,G,Ciera,1
2008,G,Cierra,1
2008,G,Cindy,1
2008,G,Clancy,1
2008,G,Clarise,1
2008,G,Clarisse,1
2008,G,Clemency,1
2008,G,Clemie,1
2008,G,Cler,1
2008,G,Cliona-Jayne,1
2008,G,Clodagh,1
2008,G,Clyne,1
2008,G,Colby,1
2008,G,Coleen,1
2008,G,Conni,1
2008,G,Coragh,1
2008,G,Corah,1
2008,G,Coral-Cher,1
2008,G,Coralee,1
2008,G,Coralmarie,1
2008,G,Cordelia,1
2008,G,Corey,1
2008,G,Corina,1
2008,G,Corinne,1
2008,G,Corri,1
2008,G,Corrie,1
2008,G,Corrie-Jane,1
2008,G,Corrina,1
2008,G,Corrine,1
2008,G,Corrinne,1
2008,G,Corryn,1
2008,G,Cortana,1
2008,G,Cory,1
